Class,att1,att2,att3,att4,att5,att6,att7,att9,att10,att11,att12,att15,att16,att18,att20,att21,att22,att23,att25,att26,att27,att28,att29,att30 
1.0,0.5,0.4444444444444444,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.11764705882352941,0.44,0.6324786324786325,0.7421632920731207,0.0,0.117750632772092,1.0,0.6666666666666666,0.5535714285714286,0.0,0.0
0.0,0.5,0.0,0.25,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.07352941176470588,0.56,0.46260683760683763,0.45338962210017214,0.0,0.06140640475404424,0.6666666666666666,1.0,0.05357142857142857,0.0,0.0
1.0,1.0,0.5555555555555556,0.25,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.29411764705882354,0.64,0.3457977207977208,0.38205590622182145,0.0,0.11532959172444152,1.0,0.6666666666666666,0.2857142857142857,0.3333333333333333,0.0
0.0,0.25,0.4444444444444444,0.25,0.0,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.20588235294117646,0.24,0.6299857549857549,0.33371177965407,1.0,0.34158688235941453,0.3333333333333333,1.0,0.35714285714285715,0.3333333333333333,0.0
1.0,0.25,0.3333333333333333,0.5,0.25,0.0,0.6666666666666666,0.5,0.0,0.0,0.5,0.6666666666666666,1.0,0.0,0.29411764705882354,0.56,0.592948717948718,0.45948438396589886,0.0,0.12286783316826236,1.0,1.0,0.05357142857142857,0.0,0.0
0.0,0.5,0.4444444444444444,0.25,0.25,0.6666666666666666,0.3333333333333333,0.5,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.35294117647058826,0.8,0.6178774928774928,0.6206779244200344,0.0,0.20666886761307363,0.6666666666666666,0.3333333333333333,0.4642857142857143,0.0,0.0
0.0,0.5,0.4444444444444444,0.25,0.5,1.0,1.0,0.5,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,0.8235294117647058,0.56,0.48504273504273504,0.518481023034675,0.0,0.7580609662154727,1.0,0.3333333333333333,0.14285714285714285,0.0,0.0
0.0,0.75,0.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.0,0.5,0.0,0.0,0.0,0.38235294117647056,0.4,0.19123931623931623,0.29266743175670135,0.0,0.09183448883019699,1.0,0.6666666666666666,0.19642857142857142,0.3333333333333333,0.0
1.0,0.75,0.0,0.25,0.25,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.0,0.0,0.11764705882352941,0.36,0.7396723646723646,0.42851053365029923,0.0,0.018432926158248045,1.0,1.0,0.017857142857142856,0.3333333333333333,0.5
1.0,0.5,0.7777777777777778,0.25,0.25,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.08823529411764706,0.68,0.443019943019943,0.31396425936552175,0.0,0.0536480686695279,0.3333333333333333,0.3333333333333333,0.32142857142857145,0.0,0.0
0.0,0.5,0.5555555555555556,0.25,0.25,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.47058823529411764,0.48,0.4964387464387464,0.7360972210836954,1.0,0.43903378452734676,0.3333333333333333,0.3333333333333333,0.125,0.0,0.0
1.0,1.0,0.0,0.25,0.0,0.0,0.6666666666666666,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.29411764705882354,0.08,0.46545584045584043,0.20277071891138618,0.0,0.12991086167051832,1.0,0.6666666666666666,0.48214285714285715,0.3333333333333333,0.5
1.0,0.0,0.0,0.25,0.0,0.6666666666666666,0.3333333333333333,0.5,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.029411764705882353,0.44,0.5509259259259259,0.5000614804492172,0.0,0.009684164190601958,1.0,1.0,0.35714285714285715,0.0,0.0
1.0,0.5,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,0.5,0.3333333333333333,1.0,0.0,0.6470588235294118,0.68,0.4116809116809117,0.43146159521272237,0.0,0.5486959392538792,1.0,0.6666666666666666,0.32142857142857145,0.0,0.0
1.0,1.0,0.0,0.25,0.0,0.3333333333333333,0.6666666666666666,0.5,0.6666666666666666,0.0,1.0,1.0,0.0,0.0,0.38235294117647056,0.52,0.5224358974358975,0.6100049184359374,0.0,0.15225046770111147,1.0,1.0,0.5,0.0,0.0
1.0,0.5,0.4444444444444444,0.5,0.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.16176470588235295,0.88,0.4935897435897436,0.5222477252233789,0.0,0.27919005172224054,0.0,1.0,0.2857142857142857,0.0,0.0
1.0,0.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.38235294117647056,0.48,0.3148148148148148,0.7537912943683909,0.0,0.43039506988004844,0.3333333333333333,0.6666666666666666,0.10714285714285714,0.6666666666666666,0.0
1.0,0.5,0.0,0.25,0.5,0.6666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.0,0.47058823529411764,0.32,0.6399572649572649,0.6353020739404869,0.0,0.11406404754044239,1.0,1.0,0.08928571428571429,0.0,0.0
1.0,0.5,0.3333333333333333,0.5,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.29411764705882354,0.72,0.6381766381766382,0.39566767767849825,0.0,0.15472653240893583,1.0,0.6666666666666666,0.23214285714285715,0.0,0.0
0.0,0.5,0.6666666666666666,0.25,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.8235294117647058,0.48,0.36502849002849,0.5019591769817198,0.0,0.3877517332452955,1.0,1.0,0.30357142857142855,0.0,0.5
1.0,0.5,0.4444444444444444,0.25,1.0,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,0.0,0.11764705882352941,0.64,0.5252849002849003,0.4402451020575457,0.0,0.05942555298778475,1.0,0.0,0.125,0.0,0.0
1.0,0.5,0.6666666666666666,0.75,0.25,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,0.6666666666666666,1.0,0.0,0.20588235294117646,0.64,0.8094729344729344,0.5386834986474301,0.0,0.09304500935402223,1.0,0.3333333333333333,0.2857142857142857,0.0,0.0
0.0,0.5,0.3333333333333333,0.25,0.75,0.6666666666666666,1.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.47058823529411764,0.48,0.3643162393162393,0.4393638822854332,0.0,0.590073731704633,1.0,0.3333333333333333,0.125,0.3333333333333333,0.0
1.0,1.0,0.5555555555555556,0.0,0.25,0.3333333333333333,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.29411764705882354,0.64,0.4045584045584046,0.723133043692106,1.0,0.36271596786618243,0.3333333333333333,1.0,0.48214285714285715,0.3333333333333333,0.0
1.0,0.5,0.5555555555555556,0.75,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,0.0,1.0,0.6666666666666666,0.0,1.0,0.11764705882352941,0.56,0.6175213675213675,0.35802524797114516,0.0,0.06399251678221635,0.6666666666666666,0.3333333333333333,0.6428571428571429,0.0,0.0
1.0,0.5,0.4444444444444444,0.25,1.0,0.0,0.3333333333333333,0.5,0.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.029411764705882353,0.36,0.25462962962962965,0.39829494220837774,1.0,0.022669747991636402,0.6666666666666666,1.0,0.39285714285714285,0.0,0.0
1.0,0.5,0.4444444444444444,0.0,0.75,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.11764705882352941,0.36,0.5398860398860399,0.5852201000081974,0.0,0.14355672939363925,1.0,1.0,0.3392857142857143,0.0,0.0
0.0,0.5,0.4444444444444444,0.0,0.25,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.29411764705882354,0.44,0.39316239316239315,0.636445610295926,0.0,0.06168152305491361,1.0,1.0,0.10714285714285714,0.0,0.0
0.0,0.5,0.3333333333333333,0.25,0.75,0.6666666666666666,0.6666666666666666,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.20588235294117646,0.56,0.4932336182336182,0.6576153783096975,0.0,0.04847584461318367,1.0,0.3333333333333333,0.25,0.0,0.0
1.0,1.0,0.0,0.75,0.0,0.3333333333333333,1.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.29411764705882354,0.36,0.3571937321937322,0.18416263628166243,0.0,0.05397821063057114,1.0,1.0,0.6785714285714286,0.3333333333333333,0.0
1.0,0.75,0.5555555555555556,0.25,0.25,0.0,0.3333333333333333,0.5,1.0,0.0,0.5,0.0,0.0,0.0,0.25,0.68,0.7895299145299145,0.24605705385687351,0.0,0.15092989985693847,0.6666666666666666,0.3333333333333333,0.16071428571428573,0.3333333333333333,0.0
1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.25,0.52,0.6691595441595442,0.554902041150914,0.0,0.16011885110597557,1.0,0.6666666666666666,0.39285714285714285,0.0,0.0
1.0,0.5,0.4444444444444444,1.0,0.25,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.08823529411764706,0.52,0.6399572649572649,0.5062710058201492,0.0,0.06426763508308572,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.0,0.0
1.0,0.5,0.3333333333333333,0.25,1.0,0.3333333333333333,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.0,0.0,0.20588235294117646,0.44,0.5787037037037037,0.5587343224854496,0.0,0.15401122482667548,0.0,0.0,0.4642857142857143,0.0,0.0
0.0,0.25,0.4444444444444444,1.0,0.25,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.16176470588235295,0.4,0.5462962962962963,0.15211492745306993,0.0,0.055793991416309016,0.3333333333333333,0.3333333333333333,0.10714285714285714,0.0,0.0
1.0,1.0,0.4444444444444444,0.25,0.5,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,1.0,0.6666666666666666,0.0,0.0,0.11764705882352941,0.4,0.358974358974359,0.8220960734486433,1.0,0.03895675140310333,0.3333333333333333,0.6666666666666666,0.5,0.3333333333333333,0.0
0.0,1.0,0.4444444444444444,0.25,0.5,0.3333333333333333,0.6666666666666666,0.5,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.20588235294117646,0.48,0.4234330484330484,0.563296171817362,0.0,0.1389347419390338,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.0
0.0,0.5,0.0,1.0,0.25,1.0,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.47058823529411764,0.44,0.29736467236467234,0.19649561439462251,0.0,0.1332122812809508,1.0,1.0,0.5535714285714286,0.0,0.5
0.0,0.5,0.2222222222222222,0.25,0.25,1.0,0.6666666666666666,1.0,1.0,0.0,0.5,0.6666666666666666,1.0,0.0,0.47058823529411764,0.44,0.5356125356125356,0.3400032789572916,0.0,0.08633212281280951,1.0,1.0,0.32142857142857145,0.0,0.0
0.0,0.5,0.0,0.25,0.25,0.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.6470588235294118,0.8,0.4074074074074074,0.5456594802852693,0.0,0.31368988665126,0.3333333333333333,0.3333333333333333,0.05357142857142857,0.0,0.0
1.0,0.5,0.3333333333333333,0.25,0.25,0.6666666666666666,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.11764705882352941,0.48,0.31303418803418803,0.0,0.0,0.1101023440079234,0.0,0.3333333333333333,0.48214285714285715,0.0,0.0
1.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.29411764705882354,0.8,0.5206552706552706,0.20648413804410198,0.0,0.10856168152305491,1.0,1.0,0.5892857142857143,0.3333333333333333,0.0
1.0,0.5,0.0,0.25,1.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.29411764705882354,0.36,0.3920940170940171,0.5728625297155504,0.0,0.16127434796962695,1.0,1.0,0.125,0.0,0.0
0.0,1.0,0.0,0.25,0.5,0.0,0.6666666666666666,0.5,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.0,0.5147058823529411,0.6,0.5915242165242165,0.6336380031150094,0.0,0.25767580059425554,0.3333333333333333,0.3333333333333333,0.10714285714285714,0.3333333333333333,1.0
1.0,0.5,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.38235294117647056,0.48,0.5010683760683761,0.4038404787277646,0.0,0.15081985253659072,0.3333333333333333,1.0,0.10714285714285714,0.0,0.0
1.0,0.5,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.6666666666666666,1.0,0.0,1.0,0.0,0.11764705882352941,0.36,0.5441595441595442,0.6593163374047053,0.0,0.055683944095961266,0.3333333333333333,1.0,0.5357142857142857,0.0,0.0
1.0,1.0,0.4444444444444444,0.25,0.25,0.3333333333333333,0.6666666666666666,0.5,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.11764705882352941,0.32,0.3678774928774929,0.5405688990900893,0.0,0.10294926818531969,1.0,0.3333333333333333,0.19642857142857142,0.3333333333333333,0.0
1.0,0.5,0.0,0.25,0.25,0.0,0.6666666666666666,0.5,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.0,0.47058823529411764,0.64,0.266025641025641,0.521800967292401,0.0,0.20155166721690326,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.0,0.0
0.0,0.75,0.3333333333333333,0.25,0.0,1.0,1.0,0.5,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,0.0,0.20588235294117646,0.44,0.5754985754985755,0.6619436019345848,0.0,0.2226807527236712,1.0,0.6666666666666666,0.375,0.0,0.0
1.0,0.5,0.0,0.25,0.25,0.6666666666666666,0.6666666666666666,0.5,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.11764705882352941,0.4,0.6552706552706553,0.5224075743913436,0.0,0.06866952789699571,1.0,0.0,0.07142857142857142,0.0,0.0
1.0,1.0,0.0,0.25,0.25,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,0.16176470588235295,0.32,0.42165242165242167,0.9246413640462333,0.0,0.06718388907230109,1.0,1.0,0.2857142857142857,0.3333333333333333,0.0
1.0,0.75,0.4444444444444444,0.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.20588235294117646,0.72,0.41915954415954415,0.5497991638658907,1.0,0.14575767580059426,1.0,1.0,0.42857142857142855,0.0,0.0
0.0,1.0,0.4444444444444444,0.25,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,0.6,0.5096153846153846,0.6566644806951389,0.0,0.044349070100143065,0.6666666666666666,0.6666666666666666,0.19642857142857142,0.3333333333333333,1.0
1.0,0.5,0.0,0.25,0.25,0.0,0.6666666666666666,0.5,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.029411764705882353,0.64,0.2532051282051282,0.6474793015820969,0.0,0.027676901067459007,0.3333333333333333,0.6666666666666666,0.8035714285714286,0.0,1.0
1.0,0.5,0.0,0.5,0.0,0.6666666666666666,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.38235294117647056,0.4,0.28561253561253563,0.36257889990982867,0.0,0.11461428414218114,1.0,0.3333333333333333,0.19642857142857142,0.0,0.0
1.0,1.0,0.2222222222222222,0.0,1.0,0.3333333333333333,0.3333333333333333,0.5,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.11764705882352941,0.44,0.6339031339031339,0.5565087302237889,1.0,0.18240343347639484,0.3333333333333333,0.0,0.32142857142857145,0.3333333333333333,0.0
1.0,1.0,0.4444444444444444,0.25,0.25,0.0,0.6666666666666666,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,0.20588235294117646,0.36,0.5876068376068376,0.7954053610951717,0.0,0.04280840761527457,1.0,0.6666666666666666,0.30357142857142855,0.3333333333333333,0.0
1.0,0.5,0.0,0.25,0.25,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.11764705882352941,0.48,0.47649572649572647,0.2744446266087384,0.0,0.055683944095961266,0.6666666666666666,0.3333333333333333,0.10714285714285714,0.0,0.0
1.0,1.0,0.4444444444444444,0.5,0.25,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.029411764705882353,0.48,0.6007834757834758,0.5682105090581195,0.0,0.10069329811819082,0.0,0.3333333333333333,0.08928571428571429,0.0,0.0
0.0,0.5,0.4444444444444444,0.25,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.6470588235294118,0.48,0.3468660968660969,0.5681367325190589,1.0,0.20254209310003302,1.0,1.0,0.48214285714285715,0.0,0.0
1.0,0.5,0.0,0.25,0.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.29411764705882354,0.4,1.0,0.49731535371751784,0.0,0.07444701221525256,1.0,1.0,0.6428571428571429,0.0,0.0
1.0,0.75,0.4444444444444444,0.25,0.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.47058823529411764,0.4,0.5363247863247863,0.6867202229690959,1.0,0.5846263893474194,0.3333333333333333,0.3333333333333333,0.4642857142857143,0.3333333333333333,0.0
1.0,0.5,0.6666666666666666,1.0,0.25,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,0.0,0.20588235294117646,0.32,0.4341168091168091,0.5035494712681368,0.0,0.13051612193243095,1.0,1.0,0.26785714285714285,0.0,0.0
1.0,1.0,0.0,0.25,0.0,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.11764705882352941,0.36,0.5245726495726496,0.4549840150832035,0.0,0.0926598437328051,0.3333333333333333,0.3333333333333333,0.125,0.3333333333333333,0.0
1.0,0.5,0.0,0.25,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.29411764705882354,0.24,0.4583333333333333,0.4777850643495368,0.0,0.11191812479366127,1.0,0.3333333333333333,0.16071428571428573,0.0,0.0
1.0,0.25,0.4444444444444444,1.0,0.5,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.29411764705882354,0.76,0.38746438746438744,0.6593942126403803,0.0,0.11417409486079014,0.3333333333333333,0.6666666666666666,0.23214285714285715,0.0,0.0
1.0,1.0,0.0,0.25,0.75,0.6666666666666666,0.0,0.5,1.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.20588235294117646,0.32,0.5092592592592593,0.24804902041150914,0.0,0.0466600638274458,1.0,1.0,0.8214285714285714,0.3333333333333333,0.0
1.0,0.5,0.4444444444444444,0.5,0.5,0.6666666666666666,1.0,0.5,1.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.25,0.68,0.5541310541310541,0.23196573489630298,0.0,0.1393199075602509,0.0,0.3333333333333333,0.21428571428571427,0.0,0.0
0.0,0.25,0.3333333333333333,0.25,1.0,0.3333333333333333,0.6666666666666666,0.5,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,0.29411764705882354,0.48,0.48575498575498577,0.6673784736453807,0.0,0.3643666776713987,0.3333333333333333,0.0,0.6428571428571429,0.0,0.0
1.0,0.5,0.6666666666666666,0.5,0.0,0.0,0.6666666666666666,0.5,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,0.14705882352941177,0.48,0.5103276353276354,0.5854291335355357,0.0,0.06382744580169473,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0
1.0,0.75,0.0,0.25,1.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,0.29411764705882354,0.44,0.4878917378917379,0.501582096893188,0.0,0.33856058104985143,0.0,0.3333333333333333,0.25,0.0,0.0
1.0,1.0,0.4444444444444444,0.25,1.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.4,0.3436609686609687,0.3954135584884007,1.0,0.1581379993397161,0.0,0.6666666666666666,0.5357142857142857,0.3333333333333333,0.0
1.0,0.5,0.0,0.25,0.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.47058823529411764,0.48,0.42094017094017094,0.3593122387080908,0.0,0.1840541432816111,1.0,0.3333333333333333,0.16071428571428573,0.0,0.0
1.0,0.5,0.0,0.25,0.5,0.0,0.6666666666666666,0.5,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.07352941176470588,0.6,0.6695156695156695,0.4277440773833921,0.0,0.06129635743369649,0.6666666666666666,1.0,0.7142857142857143,0.0,0.0
1.0,0.5,0.4444444444444444,0.0,0.25,0.0,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.47058823529411764,0.4,0.48896011396011396,0.6579678662185425,0.0,0.1556619346318917,1.0,1.0,0.30357142857142855,0.0,0.0
1.0,1.0,0.3333333333333333,0.25,0.75,0.6666666666666666,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.07352941176470588,0.44,0.44836182336182334,0.4747684236412821,0.0,0.118631011334874,0.3333333333333333,0.6666666666666666,0.21428571428571427,0.0,0.0
1.0,0.5,0.0,0.25,0.25,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,0.0,0.11764705882352941,0.16,0.3660968660968661,0.4963808508894172,0.0,0.1521954440409376,0.6666666666666666,0.0,0.08928571428571429,0.0,0.0
1.0,0.5,0.3333333333333333,0.25,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.25,0.64,0.30306267806267806,0.3666612017378474,0.0,0.1842742379223066,0.0,1.0,0.125,0.0,0.0
1.0,0.25,0.4444444444444444,0.0,0.75,1.0,1.0,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,0.0,0.6470588235294118,0.64,0.6748575498575499,0.3706820231166489,0.0,0.6558270056124134,1.0,1.0,0.30357142857142855,0.0,0.5
0.0,0.5,0.4444444444444444,1.0,0.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.08823529411764706,0.64,0.5363247863247863,0.4572341995245512,1.0,0.05447342357213602,0.0,1.0,0.5178571428571429,0.0,0.0
1.0,0.5,0.5555555555555556,0.25,0.25,1.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.29411764705882354,0.76,0.48148148148148145,0.6249528649889335,1.0,0.1471332673049411,0.6666666666666666,1.0,0.7857142857142857,0.0,1.0
1.0,1.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.5,0.3333333333333333,0.0,0.0,0.6666666666666666,1.0,0.0,0.16176470588235295,0.4,0.7029914529914529,0.5071153373227314,0.0,0.13634862991086166,1.0,0.3333333333333333,0.2857142857142857,0.6666666666666666,1.0
1.0,1.0,0.4444444444444444,0.75,0.5,0.0,0.3333333333333333,0.5,0.0,0.3333333333333333,1.0,0.0,1.0,0.0,0.029411764705882353,0.4,0.43625356125356124,0.4742191982949422,0.0,0.022889842632331903,0.6666666666666666,1.0,0.35714285714285715,0.3333333333333333,0.0
1.0,0.5,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.5,1.0,0.0,0.5,0.6666666666666666,1.0,0.0,0.16176470588235295,0.4,0.4896723646723647,0.3440773833920813,0.0,0.0529877847474414,1.0,0.6666666666666666,0.5,0.0,0.0
1.0,0.5,0.6666666666666666,0.25,0.5,0.6666666666666666,0.6666666666666666,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.11764705882352941,0.44,0.30662393162393164,0.7476719403229773,0.0,0.0710905689446462,0.3333333333333333,1.0,0.30357142857142855,0.0,0.0
0.0,1.0,0.5555555555555556,0.25,0.0,1.0,0.3333333333333333,1.0,0.0,0.3333333333333333,0.5,0.3333333333333333,0.0,0.0,0.6470588235294118,0.76,0.5113960113960114,0.4884949586031642,0.0,0.324254429404644,1.0,1.0,0.6964285714285714,0.3333333333333333,0.0
1.0,1.0,0.0,0.25,0.0,0.0,0.6666666666666666,0.5,1.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.11764705882352941,0.24,0.44693732193732194,0.429076153783097,0.0,0.020248706943985915,1.0,1.0,0.6607142857142857,0.0,0.0
1.0,0.75,0.6666666666666666,0.25,0.25,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.29411764705882354,0.84,0.6228632478632479,0.4382654315927535,0.0,0.19880048420820953,0.0,0.3333333333333333,0.23214285714285715,0.0,0.0
1.0,1.0,0.5555555555555556,0.25,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.11764705882352941,0.76,0.25854700854700857,0.7308795802934667,0.0,0.06377242214152086,1.0,0.6666666666666666,0.625,0.0,0.0
0.0,0.5,0.3333333333333333,0.25,0.0,0.6666666666666666,0.6666666666666666,0.5,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.47058823529411764,0.56,0.35648148148148145,0.5710795966882531,1.0,0.17585561791570375,1.0,0.3333333333333333,0.4107142857142857,0.0,0.0
1.0,1.0,0.5555555555555556,0.25,0.0,0.6666666666666666,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.68,0.5790598290598291,0.4394253627346504,0.0,0.1636179559716944,0.0,1.0,0.30357142857142855,0.0,0.0
1.0,0.5,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.07352941176470588,0.28,0.43660968660968663,0.5628125256168538,0.0,0.11285352701661715,0.3333333333333333,1.0,0.05357142857142857,0.0,0.0
1.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,1.0,0.5,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.6470588235294118,0.4,0.7272079772079773,0.20438970407410442,0.0,0.6577528337184989,0.3333333333333333,0.3333333333333333,0.5178571428571429,0.0,0.0
0.0,0.5,0.0,0.25,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.0,0.0,0.11764705882352941,0.36,0.7004985754985755,0.40602098532666614,0.0,0.0706503796632552,0.0,0.0,0.07142857142857142,0.0,0.0
1.0,0.5,0.0,0.5,0.75,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.29411764705882354,0.44,0.6061253561253561,0.3934625788999098,0.0,0.19302299988995267,0.0,1.0,0.07142857142857142,0.0,0.0
